clip_id,video_id,video_title,clip_url,transcription,timestamp,chunk_number,phrase_found
Q_PwdZ2C0CU_clip_429_435,Q_PwdZ2C0CU,Uważność - współczesny fenomen,https://www.youtube.com/watch?v=Q_PwdZ2C0CU&t=429s,"O tych osobach wiem, że mają urodziny dzisiaj i dla nich oczywiście z serca głębokiego płynące happy birthday to you.  Miejcie, kochani solenizanci, piękne, długie, szczęśliwe, spełnione, bogate, mądre, dojrzałe życie.  Niech się darzy, jak to mówiło się swego czasu.  I wreszcie z rutynowych rzeczy zostało mi jeszcze tylko, w ogóle to jest nadzieja, że mój komputer będę jednak mógł z niego korzystać,  bo wszystko wygląda na to.  Marcin mi go zobaczył i powiedział, że chyba to był wirus, który skasował mi twardy dysk.  Na szczęście mam chmurę, ale pewnie nie wszystko da się odzyskać.  Trochę jestem zmartwiony tym, no ale cóż.  Na dysku twardym okazało się, że nie ma nic i to dlatego właśnie nie mógł w żaden sposób wystartować.  Zobaczymy, może da się jeszcze zrobić, może już wkrótce będę transmitował z mojego studia.  Póki co dzisiaj tak, to będzie wspaniały dzień.  I cóż, co mogę jeszcze powiedzieć?  A właśnie, zapytałem się, ponieważ dzisiaj ciągle mówimy o uważności w tym tygodniu.  Jak często przyłapujesz się na obserwacji swoich myśli?  Zdajesz sobie sprawę z tego, o czym myślisz?  W ogóle nie mam tej świadomości, deklaruję 4% ankietowanych.  Czasami to czuję, 35%, coraz częściej dzięki klubowi 555, 40% i kieruję swoimi myślami świadomie 21%.  Dobrze by było, gdyby nas było więcej takich osób, którzy potrafią przyłapać się na tym, jaka myśl pojawia się w ich głowie  i zastępować ją natychmiast.",429.48,3," O tych osobach wiem, że mają urodziny dzisiaj i dla nich oczywiście z serca głębokiego płynące happy birthday to you."
m8qUQ1t38Ew_clip_481_487,m8qUQ1t38Ew,Poszukaj w sobie,https://www.youtube.com/watch?v=m8qUQ1t38Ew&t=481s,"i świętowane urodziny, bo aż całą  dobę. Życzę sobie  dalszego życia w zdrowiu, miłości,  z trzynastoma nawykami i dbałością o swój  heksagon. Z każdym rokiem moje  życie jest pełniejsze.  Zrozumiałam wreszcie, że szczęście jest  w nas i nikt go nam nie poda  na tacy. Dziękuję Ci  za codzienną dawkę inspiracji i  motywacji, za to, że chcecie się każdego ranka  wstawać i do nas gadać.  Całe szczęście, bo jestem  już od Twoich live'ów uzależniona i nie  wyobrażam sobie dnia bez  Fryderykowego. Dzień dobry.  Życie i świat  są przepiękne.  Zgadzam się, Karina.  I jeszcze oprócz Kariny urodziny mają  Aleksandra Różyło, Ewelina  Bak, a może Bąk  i Anna Nalepka.  Bardzo często  używamy tylko niepolskich  liter. Może to jest  Ewelina Bak, a może to jest Ewelina  Bąk. Nie wiem. Napisane było  Bak, to czytam Bak. I dla nich  zgłaszam,  głębokiego serca.  Happy birthday to you.  Może znowu powinienem  pójść do kogoś, jak onegdaj  poćwiczyć. Natomiast  chciałbym odnieść się teraz do tego, co  napisał New Life Created.  Widzę, że Andy Sikora  nawet napisał do Ciebie  idź za swoją nazwą.  Wykreuj  nowe życie.  New Life Created.  Jest takie  piękne zdanie,  które chciałbym Ci teraz  powiedzieć, kiedy  coś nie wychodzi.  Kiedy nie spełnia się jakieś marzenie, kiedy  musimy z czegoś zrezygnować.  To zawsze mam coś takiego,  żeby powiedzieć  widocznie Wszechświat  przygotował dla Ciebie coś zdecydowanie  lepszego. New Life  Created. Nie wiem, jak masz na imię,  ale wierzę  w to głęboko, że jeżeli  tak się stało, to widocznie  Wszechświat przygotował dla Ciebie  coś z...",481.02,3, Happy birthday to you.
ox5gszywFYM_clip_502_508,ox5gszywFYM,"Nie ma dnia ważniejszego, niż dziś",https://www.youtube.com/watch?v=ox5gszywFYM&t=502s,"kubek na świecie.  Oprócz tego wysyłam Ci porcję  hibiskusa, abyś mógł  dodając nutkę  mięty, delektować się pyszną herbatką  o poranku o 5.55.  I taki oto kubek dotarł do mnie,  to jestem ja,  narysowany ręką córeczki  Grzegorza.  I tutaj jest ogromne logo  klubu 555  i mam kubek, z którego dzisiaj  mogę napić się z Tobą  herbaty.  Taką oto  ogromną paczkę hibiskusa,  wystarczy mi hibiskusa znowu na  długo,  ale mam jeszcze dzwoneczek z Chicago  i możemy  skupić się teraz. Dziękuję  Grzegorz, Grzegorz Fonfara  za taki piękny  prezent. I napisał  chcę wyrazić swoją wdzięczność i podziękowanie  dla Ciebie za to, jak pozytywnie  wpływasz na moje życie.  No to teraz Grzegorz ubierz się  ciepło, bo  mam dla wszystkich  niezwykłą informację.  Ale zanim  do tej informacji przejdę, to jeszcze tylko  powiem, że mąż  Teresy  Młodzianowskiej, ma chyba urodziny, bo  wczoraj to wychwyciłem,  Wika Krawec i Martyna R.  mają dzisiaj urodziny i dla nich  z głębokiego serca płynące  Happy Birthday to you.  Oj, zafałszowałem strasznie.  Ale niech będzie kochani. Życzenia,  są z całego serca.  Z głębokiego serca, długiego, pięknego  życia.  Elżbieta Ilona Pławińska napisała  Uważność jest wynikiem  spokoju myśli i ciszy.  A zapytałem się w ankiecie,  czy nawyk praktykuj  uważność  jest dla Ciebie trudny?  Nie, jest już wdrożony  30%  ankietowanych. Jeszcze sporo  pracy mnie czeka, deklaruje  62% ankietowanych.  Kompletnie mi nie wychodzi.  Pisze 3%",502.0,3, Happy Birthday to you.
JU46gpXZMio_clip_590_596,JU46gpXZMio,Poznaj swoje emocje,https://www.youtube.com/watch?v=JU46gpXZMio&t=590s,"Długo, mądrze, przede wszystkim długo i zdrowo żyć, żeby cieszyć się pięknem tego świata.  Uważam, że mamy ogromny wpływ na to, czy będziemy długo i zdrowo żyć.  Na przykład jednym z tych elementów jest zimny prysznic, którym możemy zestresować nasze mitochondria, czyli nasze reaktory energetyczne, które dodają nam energii.  Monika Król pisze, że to wesele u znajomych i tańczy cały czas.  Życzę Ci cudownego jeszcze, cudownej końcówki wesele, Moniko.  Cudownego, cudownego spędzania czasu.  Dobra.  Happy birthday to you.  Miałem jeszcze zaśpiewać, więc muszę o tym zawsze sobie przypominać, ale herbaty nie było.  Nie było herbaty.  Był dzwoneczek, później się rozgadałem, a herbaty nie było.  I poczułem, że moje gardło wymaga nawilżenia o tej porze.  Dobra.  Przechodzimy do sedna naszego dzisiejszego spotkania, mianowicie  emocje to po prostu sygnał dla naszego świadomego mózgu,  że dzieje się coś, co wymaga,  uwagi i być może działania.  Czyli jeżeli pojawia się w nas emocja,  to trzeba ją przede wszystkim  zdiagnozować,  co to jest za emocja w ogóle.  Po drugie, ewentualnie spróbować poszukać w naszej świadomości,  z czym ta emocja jest związana, skąd ona się w ogóle bierze,  żeby móc odpowiednio zareagować.  Więc, po pierwsze,  możesz chociaż wesprzeć coś w tamtej sobie badanioletniakinie,",590.38,4, Happy birthday to you.
67tKS4v94Zw_clip_481_487,67tKS4v94Zw,Książki są źródłem,https://www.youtube.com/watch?v=67tKS4v94Zw&t=481s,"Pewnie wystarczy.  I pięknie smakuje, naprawdę.  Ciekaw jestem,  to ja takiego zrobiłem,  że ten wszechświat mnie tak słucha.  A może,  może coś w tym wszystkim jest.  Krystyna pisze,  wczoraj spotkałam Fryderyka na żywo.  Cieszę się bardzo.  I też pozdrawiam cię, Krystyno.  Mamy pozdrowienia z Kanady,  pisze Iwona.  To będzie wspaniały dzień.  No dobra, mieliśmy dzwonek,  mieliśmy herbatę.  Spójrzmy, zerknijmy na to,  że dzisiaj urodziny ma właśnie  Wioleta Dudkiewicz,  żona wspomnianego wcześniej Marcina.  Joanna Brysiewicz,  Benjamin Graczyk,  ma 10 lat i Patryk Biniek.  Tyle udało mi się znaleźć.  Napisała mi jeszcze informacje  o swoich urodzinach.  Jeszcze mi ktoś napisał, ale dopiero Anna Kazimierczuk  napisała, że jutro.  No to dla Anny będzie jutro.  Natomiast dla tych, których wymieniłem  Happy Birthday to you.  Takie  z serca płynące  życzenia, żeby się  wszystko wiodło, żeby było  dobrze, żeby było mądrze,  pięknie, żeby życie  było spełnione.  Żeby życie było  spełnione.  Ale też zapytałem się  Mira pisze  że radością przepełniając  mnie łapki  w górę pod filmem.  No to dawajcie te łapki w górę pod filmem.  To w tym momencie Mira będzie się cieszyć.  Mało tego jest chyba nas więcej,  którzy się będą cieszyć z tego powodu.  I no i dobrze.  Czyli kciuki.  Kciuki nie w komentarzach na czacie,  tylko pod filmem te kciuki dawać.  Żebyśmy byli  bardziej może rozpoznawalni  i dołączać będą do nas kolejni  wspaniali ludzie.  Dobrze.  Dziękuję.",481.92,3, Happy Birthday to you.
P1SVN1298Gs_clip_512_518,P1SVN1298Gs,Brakujący składnik,https://www.youtube.com/watch?v=P1SVN1298Gs&t=512s,"Czytając komentarze. No właśnie. Ale zacznijmy dzwoneczkiem.  Tym z Chicago i herbatą. Jaką? Oczywiście hibiscus z kardamonem.  No dobrze. Mamy to. Mamy mnóstwo urodzin.  Nasza liderka Magda Gapska, Ania Kowalewska z Dolnego Śląska, Ania Szczesiek, która ma 9 lat, Ewelina Fiołkowska, Antoni Puzio i Aneta Burek-Uchman mają dzisiaj urodziny i jeszcze widziałem kogoś tutaj.  A pisze Patrycja. Dzień dobry. 15 lat temu o 5.55 urodził się mój syn Jan. Prawie same piątki. Przypadek? No nie sądzę. Przez przypadek pewnie nie trafiłaś też na klub.  5.55, bo być może coś to w twoim życiu znaczy. Tak jak ja generalnie, kiedy zaczynałem moją przygodę, a już wkrótce będziemy obchodzić za 12 dni szóstą rocznicę rozpoczęcia mojej niezwykłej wręcz przygody z klubowiczami.  Z klubem 5.55. Już 21 lipca będziemy obchodzili 6.  6 lat od momentu, kiedy dla mnie zmieniło się bardzo, bardzo dużo.  No dobra. Happy birthday to you. Najlepsze życzenia dla wszystkich tych, których wymieniłem. Mam nadzieję, że nie przekręciłem nigdzie nazwiska i wszystkich wymieniłem.  A Beata pisze, że jedzie bronić pracę magisterską. No to wszyscy będą trzymać za ciebie kciuki.  Słuchają teraz klubu 5.55. I wreszcie, tak z czystej ciekawości.  I wreszcie, tak z czystej ciekawości.",512.34,3," No dobra. Happy birthday to you. Najlepsze życzenia dla wszystkich tych, których wymieniłem. Mam nadzieję, że nie przekręciłem nigdzie nazwiska i wszystkich wymieniłem."
TQzCLz6yPX4_clip_409_415,TQzCLz6yPX4,Potraktuj poważnie ten nawyk,https://www.youtube.com/watch?v=TQzCLz6yPX4&t=409s,"KONIEC  TO JAK? NAPIJESZ SIĘ ZE MNĄ HERBATY?  DZIŚ TAKĄ HERBATĘ JEST NAPRAWDĘ PYSZNA.  REWELACJA.  MAGDALENA PAKUŁA PISZE  DZIŚ SĄ URODZINY MOJEJ CÓRECZKI ALI.  CIESZĘ SIĘ BARDZO, ŻE SĄ URODZINY  TWOJEJ CÓRECZKI ALI, A JA DOSTAŁEM  MNÓSTWO INFORMACJI O TYM, ŻE  ŁUKASZ SZMIT, ELA STENER,  MICHAŁ JANIKOWSKI, PAULINA JANCZAK,  JANUSZ,  ANNA ŁUGOWSKA, SIOSTRA ANDY SIKORY,  KTÓRA MIAŁA URODZINY PRZED WCZORAJ  I WRESZCIE TATO RENIWU  MAJĄ DZISIAJ URODZINY.  DAWNO NIE BYŁO TYLU INFORMACJI  O SOLENIZANTACH I UWAGA  DLA NICH OCZYWIŚCIE CO?  HAPPY BIRTHDAY TO YOU.  NAJLEPSZE ŻYCZENIA URODZINOWE  DLA WSZYSTKICH TYCH, O KTÓRYCH WIEM  I O KTÓRYCH NIE WIEM  DŁUGIEGO, PIĘKNEGO, SPEŁNIONEgo.",409.0,2, HAPPY BIRTHDAY TO YOU.
Ayajku-Sfxc_clip_489_495,Ayajku-Sfxc,Skup się na pozytywnej stronie życia,https://www.youtube.com/watch?v=Ayajku-Sfxc&t=489s,"Ale tak, dzwoneczek i dzisiaj mam, wpadłem na, właściwie słuchałem jakiegoś youtubera i wpadłem na fajny pomysł.  Zrobiłem sobie herbatę z hibiskusa i kardamonu.  Pychota, na zdrowie.  Naprawdę niczego nie trzeba dodawać, hibiskus nadaje taki kwaskowaty smak, a kardamon głębie.  Naprawdę i jest to podobno bardzo, bardzo dla nas zdrowe, taka herbata z hibiskusa i kardamonu.  Ale musi być kardamon zielony koniecznie.  Tak mi powiedział tenże youtuber i sobie dzisiaj rano po raz pierwszy zrobiłem taką herbatę, naprawdę rewelacja.  Zachęcam do tego, żeby sobie taką herbatę wypróbować.  Można w sklepach ze zdrową żywnością albo w internecie zamówić zielony kardamon lub hibiskus.  Hibiskus też można sobie kupić bez problemu.  Dzisiaj, moi drodzy, urodziny mają Gosia Kamyk i Jakub Krócewicz, nasz wspaniały doradca.  I dla nich, happy birthday to you.  I dla wszystkich, którzy mają urodziny, a się nie zgłosili, życzę wam cudnego, pięknego, spełnionego, bogatego, zdrowego, mądrego, szczęśliwego życia.  Tego życzę nie tylko tym, którzy mają hibiskus.  Nie tylko tym, którzy mają dzisiaj urodziny, ale wszystkim, bo wszystkim życzę po prostu dobrze.  Trzeba wypróbować koniecznie taką herbatę, naprawdę jest pyszna.  Oczywiście można też pić kawę z kardamonem i to jest bardziej popularna forma.  I chyba ją nawet po raz pierwszy trafiłem ją kiedyś będąc w Egipcie, ale póki co.  Zdapytałem się jeszcze w ankiecie, jesteś osobą wybuchową?  Nie.  Zawsze panuje nad sobą.  To jest ta odpowiedź, która można ją zaznaczyć, kiedy jesteś w 100% opanowany.",489.4,3," I dla nich, happy birthday to you."
fzMjH4baHG0_clip_865_871,fzMjH4baHG0,Masz problem? Możesz wybrać jedno z trzech rozwiązań,https://www.youtube.com/watch?v=fzMjH4baHG0&t=865s,"Ale to jest fart niesamowity, prawda?  55 euro, 55 centów kliknęło.  Tyle mi się zmieściło do zbiornika, bo dotankowywałem.  Nie był to pełny zbiornik, nie był ten zbiornik jeszcze pusty, kiedy tankowałem.  No Michał Jakubiak, oczywiście, że tak jest.  Oczywiście, że o to chodzi tak naprawdę.  I napisaliście mnóstwo komentarzy, czyli 55.  Wszystkie przeczytałem, nie wszystkie jestem w stanie zacytować.  Napisał Marcin Łaptos, problemy to tylko możliwości w przebraniu.  Cytując Walta Disneya.  A jeśli nie masz problemów, znaczy, że nic nie robisz.  Cytuję dalej Marcin Henry Forda.  Jeśli nie masz problemów, to znaczy, że niewystarczająco się starasz.  I coś jest nie tak.  Patrz, jakie to jest piękne.  Jeżeli nie masz problemów żadnych, to halo, coś jest chyba nie tak.  Za mało się starasz.  I ja, kiedy nie mam żadnych problemów, to się zaczynam troszeczkę niepokoić.  Marika Karbownik napisała.  Jest to praca do wykonania.  Zmiana myślenia, postrzeganie rzeczywistości.  Nie tylko w czarnych barwach.  Wiem jednak, że z sytuacji trudnych możemy się bardzo dużo nauczyć.  Dlaczego nikt mi nie powiedział, że nie zaśpiewałem dla solenizantów Happy Birthday?  Happy Birthday to you.  Ostatnio coraz częściej zapominam o tym, żeby zaśpiewać.  Jakoś tak trudno mi ten nawyk chyba wyrobić.  A jeszcze zapytałem się w ankiecie, czy masz skłonność do zamartwiania się.  Codziennie robi to 16%.  Nu, nu, nu.  Nie wolno się martwić.  Powoli z tego wychodzi dzięki klubowi 20%.  Czasami się martwi 45%.  I nie martwi się 18%.  Bo przecież będzie dobrze.  Problemy są dobre.  Nie należy się nimi martwić.  Problemy trzeba rozwiązać.  A martwienie się...  Tak.",865.5,6," Dlaczego nikt mi nie powiedział, że nie zaśpiewałem dla solenizantów Happy Birthday?"
lLaHQqcGKI4_clip_445_451,lLaHQqcGKI4,Zacznij od opanowania,https://www.youtube.com/watch?v=lLaHQqcGKI4&t=445s,"Też była piękna pogoda.  A urodziny dzisiaj mają Joanna Warchoł, nasza wspaniała doradczyni.  A później już Aga von Falke, Alina Stratyńska, Monika Kowalska, Mirosława Klimaszewska i Sylwia Żyźniewska.  To są te osoby, które gdzieś tam udało mi się wyszukać, znaleźć i tym osobom chciałbym życzyć dzisiaj  Happy Birthday to you.  Przede wszystkim pięknego dnia urodzin, ale przede wszystkim długiego, mądrego, bogatego, spełnionego, szczęśliwego, zdrowego, dojrzałego życia.  Tego chciałbym życzyć wszystkim dzisiejszym solenizantom.  A widzę, że posypały już się komentarze.  To będzie tak Małgosiu, to będzie wspaniały dzień właśnie.  I podchodziłem, mamy już urodziny, harbaty nie ma, ale i był dzwonek i woda, zatem jeszcze została nam tylko ankieta.  I zapytałem w ankiecie, czy potrafisz wybaczyć.  Podchodziłem do wpisania tej ankiety, chyba jestem dzisiaj trochę jednak zmęczony po dwóch dniach szkolenia,  bo podchodziłem do tego dwa razy, najpierw kliknąłem za wcześnie opublikuj, ale w końcu udało się.  Nawet przyjąłem to bez zdenerwowania, bo po co się...  Za to, co sam zrobiłem, no byłoby to kompletnie bez sensu, więc za drugim razem się zacząłem głośno śmiać i po prostu zrobiłem to dobrze.  Czy potrafisz wybaczać?  23% deklaruje, tak, po prostu się nie obrażam.  Tak, bo jest to dla mnie dobre, 54%.  Długo zachowuje urazę, 21% i nie potrafi wybaczać.  1% ankietowanych.  No cóż.  Myślę, że obraz...",445.74,3, Happy Birthday to you.
j01izk_k8L4_clip_399_405,j01izk_k8L4,Chcesz zmienić życie? Po prostu to zaplanuj!,https://www.youtube.com/watch?v=j01izk_k8L4&t=399s,"Jeden dni z rzędu, codziennie, a zobaczysz, co się stanie.  To jak? Napijesz się ze mną herbaty?  Herbaty nie mam, ale mam wodę i chętnie się z tobą tej wody napiję.  O, wchodzi niesamowicie.  Ze szklanej butelki, ze szklanki.  Mamy też dzwoneczek, który otrzymałem na naszym spotkaniu klubowiczów w Monachium.  I możemy zaczynać.  Zaczynać możemy jeszcze od tego, że mamy dzisiaj solenizantów.  I znalazłem trzech.  Janusz Wędland, Dawid Dukat ma dzisiaj urodziny.  Tak, tak, Dawid zauważyłem.  I Bogdan Kumoch.  Bogdan nie wiem, czy jeszcze w klubie jest,  ale swego czasu był.  Był bardzo zaangażowanym klubowiczem.  Mam nadzieję, że jeszcze od czasu do czasu do nas zerka.  A dla nich oczywiście z głębokiego serca płynące  Happy Birthday to you.  Takie piękne życzenia.  I za każdym razem, kiedy tę jedną frazę  Happy Birthday to you śpiewam,  to wyobrażam sobie, że życzę wszystkim tym,  którzy mają dzisiaj urodziny.  Wszystkim tym, którzy są w klubie, nie są w klubie,  o których wiem.",399.18,2, Happy Birthday to you.
qJSVn3_WBLk_clip_499_505,qJSVn3_WBLk,Jeszcze o priorytetach,https://www.youtube.com/watch?v=qJSVn3_WBLk&t=499s,"pięknego rozpoczynania  dnia. Ale  ja tak naprawdę widzę,  że to zaczyna być coraz  bardziej kontrastowe, ten mój obraz,  bo  jest na zewnątrz coraz  bardziej jasno, więc ja może  to trochę  zmniejszy ten kontrast, żeby  nie być takim przypalonym, a  generalnie może nie będzie tak źle.  Wracając do tego, często kiedy jadę  na dłuższą trasę,  słucham sobie audiobooków,  oczywiście nie przez całą drogę, bo  pewnie bym wiele z tego  nie zapamiętał, ale  wyniosłem jedną niesamowitą  rzecz z wczorajszego audiobooka,  którym chcę się dzisiaj z Tobą  podzielić, ale tak jak powiedziałem  dzisiaj nie wiem  o żadnym.  To teraz trzeba jechać do Chorwacji  po dzwonek z Monachium, napisał  Darek. No dobra.  I  patrzę jeszcze w  desperacji.  Ale nikt nie złożył  żadnych informacji,  że  lepiej wyglądamy  w świetle przyciemnionym, piszesz Aniu.  No dobrze.  Niech i tak będzie.  Nikt nie zgłosił urodzin, więc  dzisiaj nie muszę śpiewać  Happy Birthday. Ha! To też  inaczej, też dobrze.  Dlatego też  nie należy się absolutnie przejmować.  Natomiast zapytałem się  tak a propos planowania  i a propos tego  tematu, o którym w tym tygodniu  rozmawiamy. Czy czujesz,  że masz pełną kontrolę  nad swoim życiem?  W 100% deklaruję  15% ankietowanych.  Jestem na dobrej drodze do tego.  62%  za dużo dzieje się poza mną,  piszę, deklaruję 19%  ankietowanych i wreszcie utraciłem  kontrolę nad moim życiem.  4%  procent.",499.46,3, Happy Birthday. Ha! To też
NFk9mItaA2o_clip_462_468,NFk9mItaA2o,Mądrze spakuj swoją walizkę,https://www.youtube.com/watch?v=NFk9mItaA2o&t=462s,"urodziny. Dobrze,  dobra.  Anna Szewelańczyk  pisze, ja nie lubię słuchać, że dni  są coraz bardziej krótsze, bo to oznacza, że zaraz  będzie jesień, ale to dobrze, że będzie jesień,  bo po jesieni przyjdzie  zima, a później będzie  wiosna. I później  będzie znowu lato.  A wiosna takim pięknym czasem  jest zresztą, zima też.  A jesień?  Jesień potrafi być naprawdę  piękna. Dlatego też  dlaczego nie?  A Monika Król pisze,  my w Chicago, my w Stanach mamy teraz  święto  niepodległości.  I wreszcie,  oczywiście dla dziewczyn, happy birthday  to you.  A my mamy jeszcze ankietę,  bo tak mnie naszło, żeby zapytać się,  czego ci najbardziej  brakuje do szczęścia. I oczywiście  ankieta tutaj na YouTubie,  na czacie ma swoje ograniczenia  pod względem liczby liter,  i liczby odpowiedzi,  i niestety, no, mogłem dać tylko  cztery możliwe odpowiedzi,  więcej się nie da. Czego ci właściwie  najbardziej brakuje do szczęścia  i uwaga, 35%  większej ilości  pieniędzy. Dobrego zdrowia  i sprawności 14%,  właściwych ludzi obok siebie  30%,  i pracy dającej satysfakcję  i radość 20%  ankietowanych.  Okazuje się, że  najwięcej ludzi kojarzy jednak,  czy też twierdzi, że brakuje im  do szczęścia większej  ilości pieniędzy. Może rzeczywiście powinienem  zacząć więcej mówić  na temat tego, jak zwiększać dochody.  Tylko wczoraj nawet dyskutowałem  z Magdą, z moją wspólniczką,  że bardzo,  że bardzo, bardzo  mi zależy,  żeby docierać do  twojego serca i przekonywać  cię do zrobienia rzeczy,  których prawdopodobnie  zjaki.",462.62,3," oczywiście dla dziewczyn, happy birthday"
5LKU3kLMkCo_clip_485_491,5LKU3kLMkCo,"Priorytet(y), czyli zjedz tę żabę!!!",https://www.youtube.com/watch?v=5LKU3kLMkCo&t=485s,"To jest planowanie swojego dnia, tygodnia, w ogóle planowanie swojego życia w każdym z obszarów heksagonu szczęścia.  Bo jeżeli na przykład nie planujemy swojego zdrowia, to przecież nieświadomie planujemy chorobę i przedwczesną śmierć.  W związku z czym nawet wczoraj się nad tym bardzo mocno zastanawiałem, że przecież tyle rzeczy, jeżeli chodzi o nasze zdrowie, jest w strefie naszego wpływu.  No, oczywiście chodzi o to, co będziemy robić, a czego będziemy unikać.  Zatem, moi drodzy, całkiem dużo.  To właśnie pozwala mi powiedzieć, że odpowiedzieć na pytanie Marka Zelka, tak, jestem bardzo szczęśliwy.  Czuję się każdego dnia, czuję wdzięczność za życie, które mogę prowadzić.  No dobra, Damian Milczanowski, Krzysztof Dola i I.M.  Nie wiem, kto się kreślał.  Nie wiem, kto się kryje za I.M., ale taki zobaczyłem komentarz na czacie.  Mają dzisiaj urodziny.  Damian Milczanowski, Krzysztof Dola, I.M.  Dla was, happy birthday to you.  Takie życzenia piękne z głębokiego, z głębokiego naprawdę serca płynące, aby w skali od 0 do 10, twoje szczęście było 11.  Można do tego dążyć, jeżeli taka skala jest.  Możemy być praktycznie cały czas na maksimum takie filozoficzne troszeczkę rozmyślania.  Zatem skupmy się po prostu na tym, na co mamy wpływ.  I zapytałem się, co sprawia ci największy problem w planowaniu swoich działań w czasie, który masz do dyspozycji.  Nie umiem planować, pisze 17% ankietowanych.  Brak celów i marzeń.  16%.  Aż 61% zrzuca to na brak celów.",485.74,3," Dla was, happy birthday to you."
I0Oow_lmT3w_clip_482_488,I0Oow_lmT3w,Dobrze zaczynaj dzień - drugie podejście,https://www.youtube.com/watch?v=I0Oow_lmT3w&t=482s,"Spędziłem ostatnio niedzielę z moimi wnukami też i bardzo, bardzo intensywny czas mam za sobą.  Teraz mam dzisiaj i jutro mam trochę spokojniejsze dni, może nie całkiem spokojne, bo trochę pracy mnie jednak czeka.  W czwartek już wyjazd w kierunku Wrocławia i wywiad z Dawidem Straszakiem, z charyzmatycznym, a później już kierunek Monachium.  Dwa dni szkolenia w Monachium, sobota, niedziela, spotkanie z klubowiczami w piątek i już w poniedziałek powrót, a później bardzo intensywny dla mnie czas.  O tym jeszcze będę opowiadał, jaki mam zamiar, co mam zamiar w tym czasie zrobić, a sierpień, no to też już mam wstępny plan zrobiony na sierpień.  Wrzesień oczywiście zaplanowany i tak do końca roku.  No dobrze.  Czas na jakieś nowe intro, piszesz Mateusz?  No, trzeba pomyśleć, ale generalnie dla tych naszych solenizantów, happy birthday to you.  Najlepsze życzenia dla wszystkich, którzy mają dzisiaj urodziny.  Dla tych, o których wiem, o których nie wiem.  I tak się dzieje.  Jadę przez Zgorzelec do Monachium.  Jadę przez Zgorzelec do Monachium.  Jadę tam właśnie.  Tą częścią południowych Niemiec, bo gdzieś w czwartek będę jeszcze we Wrocławiu, z racji tego, że Dawid Straszak zaprosił mnie po raz drugi już do swojego podcastu.  Wczoraj z Przemkiem całkiem, całkiem fajna rozmowa.  Długa bardzo, bo dwie godziny, piętnaście minut rozmawialiśmy.  Bardzo długi podcast, ale też myślę, że był bardzo, bardzo produktywny.  Dobrze.  Urodziny były, dzwonek był, herbata była.  Zapytałem się, zapytałem się w ankiecie, jakie emocje Ci towarzyszą, kiedy...",482.24,3," No, trzeba pomyśleć, ale generalnie dla tych naszych solenizantów, happy birthday to you."
6UpLgjq1lHk_clip_516_522,6UpLgjq1lHk,Trzecie rozwiązanie to nie kompromis,https://www.youtube.com/watch?v=6UpLgjq1lHk&t=516s,"To możesz robić. Nawet po klubie możesz to ćwiczenie robić, chyba że zależy Ci na tym, żebyśmy to robili wspólnie. To na pewno jeszcze wrócimy do tego.  A? Bardzo zacina teraz. No dziwne. Wczoraj było dokładnie na tych samych, identycznie na tych samych ustawieniach i wszystko było idealnie. To może ten upał tak powoduje? Nie, no chyba nie.  Ciągle tak zrywa jeszcze? O i nawet kropla potu mi się pojawiła na czole. Tak jest gorąco dzisiaj w moim studiu.  Będzie chyba trzeba pomyśleć o założeniu tutaj klimatyzacji. O, jak Ci zazdroszczę, że już jesteś po spacerku Aniu w lesie.  No ja przed klubem to nie za bardzo mam czas, żeby sobie pospacerować w lesie, bo musiałbym wstać gdzieś tam bardzo, bardzo wcześnie, jeszcze dużo przed piątą, żeby zdążyć jeszcze wyskoczyć obok do parku.  Wszystko jest dobrze, widzę jednak nie zacina.  To więcej niż w Czarnogórze, taka temperatura w Czarnogórze jest niższa.  No, można zawsze pojechać za koło podbiegunowe i tam cieszyć się temperaturą w okolicach kilkunastu stopni, ale jak kto chce.  Dobra, było wszystko. Mamy dzisiaj urodziny Marioli Galik, ale też jeszcze ma siostra Janny Gach-Lucyna, ma dzisiaj imieniny.  Na imieniny się chyba Happy Birthday nie śpiewa, ale dla Marioli.  Marioli Galik jak najbardziej Happy Birthday to you.  A co się śpiewa na imieniny?  Nie wiem.  Nie, a śpiewa się w ogóle coś na imieniny?  Nie wiem, ja jestem, ja pochodzę ze Śląska i generalnie nie obchodziło się nigdy imienin na Śląsku.  Ja generalnie mam szacunek do wszystkich ludzi, jeżeli ktoś lubi.",516.88,3," Na imieniny się chyba Happy Birthday nie śpiewa, ale dla Marioli."
